OST_BK,topic_100
102873197,8
102896759,19
102911809,10
102914878,-1
102949357,-1
102984636,47
102989384,-1
102998041,20
103021346,-1
103024348,-1
103028000,-1
103029371,-1
103037688,-1
103052207,-1
103060902,4
103061353,109
103064757,20
103073525,45
103090812,138
103104017,53
103127220,-1
103139863,6
103140883,56
103183162,1
103196475,-1
103197541,6
103226718,42
103226857,40
103232944,68
103246160,-1
103392588,-1
103398341,87
103402263,-1
103413950,17
103414344,-1
103442835,73
103473047,89
103480415,-1
103484880,-1
103499388,-1
103501157,10
103522559,-1
103575975,37
103599745,-1
103610499,139
103721217,-1
103749069,-1
103751347,-1
103760666,58
103772225,-1
103783793,17
103792560,-1
103810223,24
103816727,-1
103829906,125
103833118,96
103847106,55
103848653,-1
103849513,24
103858835,72
103864440,-1
103866516,106
103875396,-1
103879150,87
103886095,-1
103899364,21
103907302,111
103908030,1
103910322,9
103946594,0
103947725,1
103981193,25
103984713,-1
103990492,6
103996188,-1
104008802,4
104027293,138
104053444,25
104077240,131
104085497,12
104113721,10
104152087,54
104180096,-1
104198145,78
104214526,132
104218615,3
104241685,1
104250912,21
104310201,23
104314618,-1
104329701,86
104355790,10
104356134,23
104362741,41
104366209,9
104372594,2
104377908,-1
104379560,21
104385854,-1
104416989,122
104417633,-1
104443863,-1
104456990,15
104468534,4
104474152,6
104489005,21
104499851,-1
104504413,36
104537614,14
104540508,-1
104557954,-1
104601364,86
104601695,91
104638237,21
104660281,32
104667384,21
104673013,24
104684130,4
104721945,-1
104826283,-1
104827318,4
104854831,41
104854900,21
104962864,90
104965990,-1
104972234,1
104979418,101
105007277,-1
105014748,93
105059454,2
105060088,88
105062663,50
105093446,-1
105114096,2
105130406,45
105140887,2
105149882,20
105189481,21
105190401,0
105210251,4
105227186,17
105241013,-1
105265127,33
105337675,-1
105358232,24
105399105,119
105405637,4
105425502,68
105455553,10
105464415,10
105530991,138
105547430,-1
105562598,-1
105586676,-1
105596282,-1
105621581,14
105641605,-1
105654464,-1
105713171,32
105790759,4
105850748,35
105890168,46
105894651,72
105908263,-1
105924657,41
105974443,-1
105980537,46
105985538,-1
106013516,-1
106027791,47
106037001,68
106039928,-1
106045428,68
106054227,22
106065927,-1
106085390,15
106091981,-1
106119302,-1
106163907,67
106197017,-1
106234446,45
106242083,40
106258053,-1
106266258,96
106273255,50
106276857,-1
106280138,1
106287286,67
106309207,-1
106318546,-1
106337800,10
106346859,6
106348663,-1
106372723,93
106375731,3
106413613,1
106437576,2
106441957,31
106443310,-1
106445880,46
106453231,14
106460115,21
106468482,-1
106472155,-1
106476018,-1
106479533,1
106484898,68
106494454,73
106502485,-1
106524238,46
106532813,-1
106537448,-1
106540020,-1
106545664,68
106554712,46
106567823,14
106572204,-1
106575413,54
106583328,1
106598682,60
106637325,8
106651850,1
106662762,2
106686159,2
106698388,76
106736310,22
106785913,10
106791499,89
106805143,-1
106813841,-1
106816093,-1
106827338,46
106832911,20
106833745,41
106847697,39
106858969,19
106887209,139
106906381,41
106908895,82
106909266,-1
106914967,-1
106935595,65
106939844,25
106950085,2
106982075,21
107010768,-1
107011695,1
107022268,-1
107053373,-1
107065870,-1
107068810,8
107080577,40
107084446,9
107093747,-1
107096720,-1
107102070,126
107103327,96
107131666,-1
107132231,67
107176515,32
107188136,-1
107199477,-1
107208833,-1
107210075,-1
107211186,-1
107212132,-1
107217044,9
107227242,-1
107228816,23
107229810,50
107230196,20
107234417,135
107235100,14
107239038,-1
107241691,44
107242815,29
107245662,53
107246767,73
107247746,127
107249070,-1
107252231,143
107253684,4
107272206,56
107275324,67
107280936,-1
107291156,28
107293698,19
107301615,3
107305797,4
107336585,135
107361369,6
107375800,93
107380306,-1
107387892,106
107388706,125
107391847,-1
107392945,0
107419635,47
107421660,9
107603516,21
107658455,-1
107674935,-1
107720072,122
107721972,-1
107725334,106
107729707,-1
107768153,50
107782247,76
107807722,14
107808352,31
107818489,122
107819662,-1
107856682,-1
107877795,-1
107881014,72
107889971,-1
107897594,6
107906838,29
107910631,129
107911911,-1
69801552,65
69941486,1
69977783,-1
70027007,10
70046579,86
70081363,-1
70125541,-1
70149236,10
70157299,2
70159279,-1
70181094,-1
70256496,-1
70264705,17
70294840,17
70328893,10
70411500,67
70434578,95
70474314,17
70518011,45
70520876,18
70527843,95
70656625,27
70731442,-1
70790850,85
70839869,19
70958703,-1
70975144,-1
70976126,-1
71070899,-1
71075029,29
71087896,-1
71135954,-1
71171920,-1
71307026,-1
71404823,-1
71440799,-1
71490685,30
71515016,-1
71541922,128
71588166,20
71598194,-1
71619421,-1
71632102,18
71689266,17
71694594,2
71776035,-1
71836769,67
72090759,25
72164065,103
72236801,2
72307885,-1
72338934,-1
72352370,24
72361047,35
72405127,72
72418165,-1
72433099,-1
72454237,5
72477132,27
72572717,40
72596288,17
72728710,40
72732157,-1
72814134,89
72942144,17
72942362,72
72976139,45
73023838,47
73078356,1
73234352,40
73398326,-1
73535234,-1
73611971,28
73723278,20
73728683,19
73912245,-1
73916320,37
74044997,77
74149234,-1
74174441,50
74176564,0
74327490,34
74334727,-1
74442139,2
74475265,-1
74518575,121
74548937,40
74659382,40
74674814,31
74704375,-1
74759865,-1
74848928,7
74896781,139
74956835,-1
75180663,4
75189389,-1
75248346,45
75252862,89
75353307,67
75360720,-1
75401961,54
75414021,-1
75468432,-1
75601810,10
75685819,61
75750410,-1
75792176,44
75887374,-1
75953278,29
75989778,5
76112852,40
76261686,118
76362361,4
76374463,134
76511785,-1
76625865,23
76635583,61
76713381,36
76819583,40
76830199,-1
76873343,89
76889189,76
76905884,5
76984145,-1
77042365,17
77069412,-1
77112524,-1
77174704,29
77244102,19
77275104,6
77325096,41
77355495,-1
77368258,-1
77372268,-1
77395243,-1
77400907,-1
77547608,140
77601685,87
77655314,29
77665572,40
77730928,-1
77766645,112
77800236,38
77812232,6
77903807,61
78003541,-1
78177507,14
78214740,38
78222923,-1
78266287,54
78292042,-1
78422215,-1
78427056,35
78453501,-1
78464204,-1
78514058,72
78515094,74
78541296,131
78552606,34
78662694,10
78778856,57
78839616,80
78894082,-1
78903627,-1
78982064,-1
79057629,-1
79066800,38
79077318,140
79116801,38
79246388,137
79261824,115
79372768,58
79382985,48
79470783,-1
79718771,2
79812050,17
79885295,4
79914490,29
79939286,1
79995667,14
79996749,15
80115255,19
80122495,3
80131075,59
80176943,2
80206591,1
80223074,19
80325510,-1
80330905,85
80337289,29
80352222,-1
80356842,-1
80401452,10
80473135,67
80478070,4
80538875,-1
80541110,-1
80549362,61
80581174,-1
80775697,144
80827778,90
80842725,-1
80868843,-1
80894085,28
80898413,1
80924751,27
80925057,5
80992339,21
81109164,29
81134100,19
81157737,-1
81356653,8
81387273,21
81430369,21
81478707,50
81509959,134
81583588,-1
81651443,93
81704956,-1
81732152,-1
81741093,127
81809227,-1
81813473,29
81840324,10
81961929,39
82003120,20
82003946,2
82033688,31
82109165,-1
82377812,-1
82385249,95
82385835,-1
82408750,-1
82432693,21
82492045,8
82612728,-1
82629027,28
82649227,89
82660461,82
82846918,-1
82866639,45
82873770,77
82894383,-1
82900266,53
82903315,-1
82906047,-1
82908019,10
82911804,58
82929938,-1
82973261,115
82993783,-1
83016052,-1
83016359,76
83049892,39
83054368,76
83058249,5
83088198,47
83151769,76
83156430,67
83257747,86
83373740,-1
83407710,-1
83422292,2
83458684,21
83546424,30
83652564,141
83663695,107
83774126,103
83891819,-1
83910488,25
83914190,59
84007397,136
84032479,59
84118474,17
84143634,-1
84188484,-1
84276204,-1
84390989,21
84474739,0
84504286,-1
84660908,28
84792956,-1
84842628,9
84959427,103
84997148,-1
85312113,76
85373299,65
85442903,-1
85509125,2
85647689,32
85744276,33
86068356,4
86139856,-1
86264317,20
86273248,-1
86326490,130
86409553,0
86552451,25
86588681,21
86880506,21
87009367,40
87037851,1
87082914,28
87088289,-1
87093632,1
87125085,5
87183182,-1
87185107,-1
87222145,41
87241789,1
87250968,50
87253682,129
87268441,127
87284935,5
87286199,10
87324986,3
87330820,128
87347165,-1
87353970,-1
87356743,-1
87420069,39
87816482,-1
87824942,83
87871789,10
87911395,10
88111485,-1
88203619,-1
88238853,-1
88396594,-1
88434832,58
88647602,17
88710371,47
88729779,4
88739613,6
88763367,70
88793050,47
88798187,47
88847226,40
88941372,-1
88980301,-1
89206573,65
89287939,17
89623295,134
89749839,17
89790967,28
89882314,2
90032693,39
90101796,-1
90158958,-1
90324911,4
90724713,6
90787819,-1
90983791,22
90994572,40
91036697,125
91053204,9
91272110,-1
91381105,2
91446606,87
91896865,-1
91922176,-1
91945237,-1
92122588,123
92153226,9
92188484,-1
92299617,-1
92307241,6
92307334,6
92520887,6
92601166,144
92657404,39
92722236,75
92856427,6
92927487,58
92928852,-1
92942506,1
92962637,-1
93044465,1
93079217,128
93105093,38
93186984,6
93193328,40
93203026,-1
93292380,1
93312557,2
93331408,50
93337732,53
93372987,-1
93388365,29
93392022,-1
93445438,93
93484688,28
93515301,60
93537223,-1
93597245,28
93633587,-1
93667353,28
93668297,65
93689487,94
93702750,-1
93721087,6
93731564,-1
93751129,28
93836009,-1
93957478,10
102568751,117
102578815,33
102581380,100
102583218,-1
102591347,25
102600427,37
102600834,-1
102605960,25
102621043,6
102621713,100
102622326,89
102627317,72
102629267,29
102631760,9
102633598,25
102657068,-1
102657990,6
102681641,-1
102685394,61
102686927,9
102704628,68
102716356,-1
102717772,4
102720568,-1
102725107,1
102732138,-1
102732439,10
102739928,8
102749909,53
102750826,58
102755352,96
102756303,-1
102759938,2
102778132,-1
102784007,10
102785953,-1
102810637,-1
102843542,-1
102846456,6
102847541,-1
102855802,-1
102859033,-1
102870467,31
102872823,15
102896713,-1
102897797,-1
102900049,9
102918564,4
102926864,0
102927849,53
102934247,54
102941566,19
102986628,2
102994911,-1
103003138,9
103008809,112
103017992,20
103019856,109
103023239,5
103030039,27
103030993,54
103034337,6
103043912,27
103054637,93
103054852,-1
103064473,20
103073355,2
103078001,10
103088513,-1
103112766,-1
103129323,22
103162722,65
103173094,2
103183255,10
103200242,-1
103200898,9
103202719,50
103213696,37
103266830,10
103282908,-1
103284431,-1
103293722,-1
103340879,58
103363186,96
103363356,58
103377542,-1
103429084,-1
103439544,38
103441472,140
103491875,100
103494890,-1
103517294,6
103521106,8
103563989,39
103614304,96
103655193,38
103656536,-1
103663640,10
103663930,-1
103687645,21
103700075,106
103708185,58
103711539,40
103714003,82
103720166,25
103727529,85
103749153,-1
103762329,23
103781622,6
103785873,-1
103811067,23
103811639,54
103825855,4
103842207,4
103844870,117
103856947,60
103874603,-1
103918084,9
103926072,2
103938258,2
103938834,1
103945599,50
103948447,17
103949267,-1
104005961,86
104006879,39
104013005,-1
104015927,49
104021252,25
104036734,6
104040389,5
104045875,-1
104050577,53
104059729,-1
104086966,129
104098300,49
104107518,-1
104123230,87
104138591,-1
104142101,25
104193503,125
104212561,-1
104226804,2
104321190,-1
104334824,41
104336434,-1
104376302,-1
104384443,6
104389934,-1
104402304,-1
104409497,86
104413831,0
104417019,1
104450010,-1
104454599,19
104486710,-1
104488401,-1
104532242,66
104547695,20
104553267,-1
104567510,20
104568377,20
104568586,37
104572777,-1
104584218,65
104584964,82
104592411,40
104601203,10
104750503,28
104752246,9
104775360,20
104843060,2
104843564,-1
104870997,20
104912680,6
104984786,1
104988560,41
105003684,23
105024376,-1
105043915,-1
105063180,2
105064574,50
105068327,-1
105072208,85
105077982,-1
105092483,85
105101061,129
105115625,1
105126128,68
105132018,21
105137579,21
105138785,2
105142814,-1
105145044,-1
105163263,46
105170934,-1
105180919,45
105182923,2
105205686,10
105208981,-1
105219694,38
105221559,50
105242018,23
105262120,2
105276052,-1
105287063,92
105311481,50
105315808,89
105321839,15
105348486,17
105355930,137
105396820,119
105406572,21
105437980,-1
105443684,-1
105453898,-1
105516987,10
105525584,22
105554619,131
105584695,10
105610547,10
105611245,41
105636476,67
105713287,-1
105720401,17
105736191,127
105739708,13
105760494,93
105771140,135
105784328,-1
105810951,-1
105851199,-1
105874473,-1
105889976,135
105909938,53
105911785,58
105929830,-1
105933880,53
105985456,67
105991232,24
105999308,26
105999565,90
106010899,-1
106029914,10
106037870,5
106080483,4
106082191,2
106082485,25
106083682,46
106121645,-1
106128536,47
106154420,1
106166375,138
106192772,-1
106194614,-1
106196961,73
106223333,-1
106236582,95
106252936,1
106272758,50
106317723,50
106319687,-1
106322961,76
106326540,-1
106327459,-1
106335296,-1
106349761,-1
106373475,-1
106400316,74
106413064,112
106417030,4
106418512,40
106419090,42
106425788,61
106431347,-1
106433944,68
106440961,50
106452451,-1
106471851,-1
106475360,2
106478825,145
106480214,17
106483426,-1
106484924,68
106488927,46
106496503,72
106507030,-1
106511186,41
106511275,-1
106520144,10
106521585,20
106526779,128
106539193,-1
106539273,-1
106539699,-1
106551773,-1
106556417,65
106562898,46
106565398,-1
106576720,6
106602376,40
106610046,-1
106680433,-1
106681718,14
106686617,9
106696476,19
106729617,40
106733125,5
106735051,-1
106757300,1
106781090,-1
106786694,-1
106811177,68
106816447,-1
106827304,143
106827947,-1
106844784,131
106917252,1
106933970,4
106980604,10
107002890,60
107004307,60
107052795,6
107059328,-1
107066887,1
107076813,29
107093293,-1
107102549,38
107110557,56
107118339,8
107132669,40
107134831,135
107141640,1
107150955,35
107177584,2
107202044,-1
107230107,-1
107256420,47
107261437,40
107262131,68
107267803,127
107278184,-1
107283025,87
107283958,127
107284485,66
107286737,-1
107287489,-1
107295348,-1
107317782,72
107328075,-1
107331531,2
107332935,-1
107341162,-1
107348016,43
107371643,68
107374609,-1
107393714,5
107401016,47
107402085,5
107444987,-1
107467390,1
107473631,46
107480629,15
107484217,-1
107498623,54
107513528,25
107513707,-1
107519690,76
107528413,-1
107538629,39
107543041,-1
107561746,-1
107564778,-1
107576397,74
107579178,-1
107611343,106
107612197,15
107615695,-1
107621387,23
107638262,2
107651790,122
107656979,67
107662520,140
107663521,95
107686192,58
107709613,-1
107721298,21
107739056,-1
107777718,-1
107783810,132
107793441,-1
107800883,-1
107801127,15
107805593,-1
107812412,1
107824211,129
107875446,89
107884453,23
107898885,-1
107901445,75
107910798,1
107912656,-1
107912695,21
107938317,54
107948866,-1
107967894,1
107977553,-1
108009567,2
108012147,126
108017301,3
108019764,1
108022114,6
108082106,-1
108083468,15
108087011,54
108099511,-1
108101128,8
108123208,45
108127577,2
108141983,131
108146053,1
108163751,-1
108180113,-1
108180310,-1
108205571,125
108220531,-1
108224650,-1
108229971,5
108243386,22
108245621,65
108261314,131
108271403,33
108275426,-1
108281453,31
108295355,-1
108316582,2
108316827,72
108329760,41
108339070,37
108357022,10
108403207,90
108419580,-1
108438280,-1
108459040,37
108476885,24
108492641,29
108494576,14
108496921,24
108505176,31
108508092,-1
108508225,-1
108512540,5
108528413,2
108532064,-1
108532246,-1
108539146,6
108542376,-1
108562265,21
108571534,1
108576890,-1
108584280,1
108589064,68
108619300,-1
108622301,3
108625624,4
108625756,93
108627617,-1
108642825,10
108646192,-1
108650289,-1
108664839,-1
108676812,-1
108682557,95
108686605,-1
108688589,56
108691717,17
108696841,50
108696904,-1
108701377,10
108740466,-1
108184338,-1
108187962,20
108197770,-1
108207218,-1
108223396,10
108252327,6
108253915,75
108274595,1
108275988,6
108278565,48
108279424,68
108286899,39
108353443,39
108365325,-1
108367228,68
108367764,95
108372876,21
108393585,4
108399080,72
108409806,101
108457901,45
108459573,-1
108470910,50
108473978,9
108485694,-1
108493464,19
108501242,9
108504154,10
108505384,8
108534381,2
108534943,39
108550122,22
108551598,24
108558258,25
108558819,6
108567047,86
108574096,-1
108580864,-1
108582700,21
108587225,-1
108587809,33
108593213,24
108594770,50
108610833,24
108617009,-1
108649942,1
108667018,140
108684434,20
108719044,-1
108724537,125
108725541,-1
108737556,6
108281682,-1
108289808,11
108307513,10
108308218,-1
108330462,-1
108335369,4
108356271,1
108362180,-1
108362602,21
108363480,-1
108365741,2
108394312,37
108404918,39
108408688,37
108498477,-1
108535649,28
108556652,60
108566754,-1
108571477,-1
108579942,45
108605074,1
108616288,2
108618775,19
108652310,74
108652527,107
108662761,108
108665862,-1
108669041,87
108681006,9
108683368,141
108684518,-1
108708072,37
108712344,25
108719418,78
108721151,22
108724157,82
108731551,-1
108732565,1
108737093,1
108740037,6
62138659,83
10205915,3
8216631,12
16983247,-1
59727578,43
11254350,-1
8331589,73
76963508,98
17356548,12
21671172,-1
16320071,111
89115857,-1
78816992,112
52579006,-1
13134632,98
15499601,30
19342348,-1
18769622,12
70257773,81
67592782,13
21341490,7
9941575,0
10188401,84
22683998,7
17411550,51
68077071,13
102208790,9
80271938,34
12281561,-1
21797519,32
59718063,92
22940401,-1
107247681,-1
59670894,51
101519026,-1
16063266,102
84904932,24
106673848,43
101602203,82
9574876,64
60111312,6
13844300,-1
9977852,-1
91610777,-1
94272611,-1
78257611,48
83585769,22
75744577,-1
79762690,52
70825541,-1
102500991,-1
79175709,80
103124852,24
59628126,142
102228126,-1
83755332,8
102576300,-1
18559477,71
53920152,11
78373226,24
76200078,7
59742708,111
59598327,98
59672628,-1
78053597,24
80214260,78
102750190,-1
18338414,-1
104054613,45
19662189,7
21630263,98
69929724,9
10685390,71
72782497,130
7803099,55
51812715,15
59591556,79
103847706,43
14290566,64
78391662,16
103593290,13
102480722,78
59597461,-1
51987231,79
88792735,-1
72332124,-1
19809637,15
17874558,-1
100320363,88
101766396,88
67455790,103
19612774,93
73834739,26
11040187,-1
74874299,112
17683439,7
31874650,0
17931433,12
59580024,127
78340477,114
16474229,71
12471439,-1
15780339,-1
12114836,12
108068646,-1
30905727,142
59751336,90
94828713,24
77123057,7
25479214,82
106696812,9
77492550,-1
76739949,-1
